Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita
Cervix,Female,Incidence,2007,12.88098939,17.99418388,1.285188503,931,Belarus,Eastern Europe,13,31,0,11,17,2024,9563133.0,4450421.0,5112713.0,4735.48107556066
Cervix,Female,Incidence,2008,13.08979635,18.76366303,1.296156652,956,Belarus,Eastern Europe,13,31,0,11,17,2024,9529358.0,4432534.0,5096824.0,6376.17569162063
Cervix,Female,Incidence,2009,12.78925456,18.36783497,1.287708897,934,Belarus,Eastern Europe,13,31,0,11,17,2024,9507337.0,4421224.0,5086114.0,5352.48809190697
Cervix,Female,Incidence,2010,12.68453324,18.3166127,1.270705555,930,Belarus,Eastern Europe,13,31,0,11,17,2024,9490752.0,4412608.0,5078144.0,6034.67885177216
Cervix,Female,Incidence,2011,13.30541953,18.93511665,1.313380819,960,Belarus,Eastern Europe,13,31,0,11,17,2024,9472735.0,4402539.0,5070196.0,6527.6593428786
Cervix,Female,Incidence,2012,12.44898734,17.94107866,1.236945535,909,Belarus,Eastern Europe,13,31,0,11,17,2024,9463076.0,4397152.0,5065925.0,6953.21591683101
Cervix,Female,Incidence,2013,11.97800564,17.17782178,1.194488676,872,Belarus,Eastern Europe,13,31,0,11,17,2024,9464453.0,4398658.0,5065794.0,7998.0802045456
Cervix,Female,Incidence,2014,12.22323863,17.75385753,1.204938166,902,Belarus,Eastern Europe,13,31,0,11,17,2024,9472708.0,4404484.0,5068224.0,8341.31809294883
Cervix,Female,Incidence,2015,11.81860933,17.39439441,1.175950146,885,Belarus,Eastern Europe,13,31,0,11,17,2024,9487293.0,4414172.0,5073122.0,5967.05595058777
Cervix,Female,Incidence,2016,12.67282267,18.65641598,1.266599996,950,Belarus,Eastern Europe,13,31,0,11,17,2024,9499064.0,4422811.0,5076252.0,5039.77560949445
Cervix,Female,Incidence,2017,12.97405218,19.08875662,1.287767838,971,Belarus,Eastern Europe,13,31,0,11,17,2024,9495790.0,4423272.0,5072517.0,5785.54491935194
Cervix,Female,Incidence,2007,6.365741935,8.611732887,0.5935542362,1050,Canada,Northern America,52,296,0,14,52,2025,33092171.000000004,16396809.000000002,16695362.000000002,44660.0838892281
Cervix,Female,Incidence,2008,6.110331987,8.341159757,0.5965456194,1029,Canada,Northern America,52,296,0,14,52,2025,33449085.0,16572555.0,16876530.0,46710.2526864484
Cervix,Female,Incidence,2009,6.702920492,8.82592811,0.6402688524,1102,Canada,Northern America,52,296,0,14,52,2025,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Cervix,Female,Incidence,2010,6.368516449,8.43815587,0.6011551825,1067,Canada,Northern America,52,296,0,14,52,2025,34196899.0,16943012.0,17253887.0,47560.6666009406
Cervix,Female,Incidence,2011,6.097391101,8.138676155,0.5845703056,1040,Canada,Northern America,52,296,0,14,52,2025,34555452.0,17123509.0,17431944.0,52223.8588398531
Cervix,Female,Incidence,2012,5.804452207,7.787033375,0.5497183434,1007,Canada,Northern America,52,296,0,14,52,2025,34922516.0,17311929.0,17610587.0,52670.3447335415
Cervix,Female,Incidence,2013,5.711402123,7.737729321,0.5449343678,1013,Canada,Northern America,52,296,0,14,52,2025,35293433.0,17502586.0,17790847.0,52638.1187235237
Cervix,Female,Incidence,2014,5.863879678,8.020079926,0.5539024828,1063,Canada,Northern America,52,296,0,14,52,2025,35634264.0,17674847.0,17959416.0,50960.8431174661
Cervix,Female,Incidence,2015,5.897503074,7.842291151,0.5583204834,1049,Canada,Northern America,52,296,0,14,52,2025,35962234.0,17837661.0,18124573.0,43594.1941045394
Cervix,Female,Incidence,2016,6.210962439,8.269932973,0.5788617035,1121,Canada,Northern America,52,296,0,14,52,2025,36353343.0,18032655.0,18320689.0,42314.0615817218
Cervix,Female,Incidence,2017,6.225063568,8.256899371,0.5854940057,1134,Canada,Northern America,52,296,0,14,52,2025,36808497.0,18263590.0,18544907.0,45129.628116623
Cervix,Female,Mortality,2007,1.423409855,2.353947162,0.145917706,393,Canada,Northern America,52,296,0,14,52,2025,33092171.000000004,16396809.000000002,16695362.000000002,44660.0838892281
Cervix,Female,Mortality,2008,1.284979609,2.139065381,0.1352713747,361,Canada,Northern America,52,296,0,14,52,2025,33449085.0,16572555.0,16876530.0,46710.2526864484
Cervix,Female,Mortality,2009,1.300551935,2.167909895,0.1364962841,370,Canada,Northern America,52,296,0,14,52,2025,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Cervix,Female,Mortality,2010,1.305563514,2.156035975,0.137074024,372,Canada,Northern America,52,296,0,14,52,2025,34196899.0,16943012.0,17253887.0,47560.6666009406
Cervix,Female,Mortality,2011,1.395059053,2.277428217,0.1439649812,397,Canada,Northern America,52,296,0,14,52,2025,34555452.0,17123509.0,17431944.0,52223.8588398531
Cervix,Female,Mortality,2012,1.528859802,2.515532348,0.1663476364,443,Canada,Northern America,52,296,0,14,52,2025,34922516.0,17311929.0,17610587.0,52670.3447335415
Cervix,Female,Mortality,2013,1.379734243,2.242726274,0.148878147,399,Canada,Northern America,52,296,0,14,52,2025,35293433.0,17502586.0,17790847.0,52638.1187235237
Cervix,Female,Mortality,2014,1.395268012,2.377582879,0.146256395,427,Canada,Northern America,52,296,0,14,52,2025,35634264.0,17674847.0,17959416.0,50960.8431174661
Cervix,Female,Mortality,2015,1.31640463,2.173844256,0.1361205348,394,Canada,Northern America,52,296,0,14,52,2025,35962234.0,17837661.0,18124573.0,43594.1941045394
Cervix,Female,Mortality,2016,1.343474139,2.237907162,0.1361320644,410,Canada,Northern America,52,296,0,14,52,2025,36353343.0,18032655.0,18320689.0,42314.0615817218
Cervix,Female,Mortality,2017,1.303090293,2.210849648,0.1386582545,410,Canada,Northern America,52,296,0,14,52,2025,36808497.0,18263590.0,18544907.0,45129.628116623
Cervix,Female,Mortality,2018,1.16664805,2.023420991,0.1208820336,380,Canada,Northern America,52,296,0,14,52,2025,37295005.0,18514929.0,18780076.0,46539.1761570405
Cervix,Female,Mortality,2019,1.364372785,2.282203268,0.144234899,434,Canada,Northern America,52,296,0,14,52,2025,37782935.0,18766224.0,19016711.0,46352.8693445211
Cervix,Female,Mortality,2020,1.281146952,2.155413262,0.1349287164,414,Canada,Northern America,52,296,0,14,52,2025,38171902.0,18964448.0,19207453.0,43537.839298904
Cervix,Female,Mortality,2021,1.323916101,2.165522459,0.1346744685,419,Canada,Northern America,52,296,0,14,52,2025,38454057.0,19105377.0,19348679.0,52886.6616372703
Cervix,Female,Mortality,2022,1.233960422,2.118849709,0.1332619922,414,Canada,Northern America,52,296,0,14,52,2025,38821259.0,19282356.0,19538904.0,56256.8007264015
Cervix,Female,Incidence,2007,9.881038408,12.24583242,0.8120409058,23,Chile,South America,24,45,0,0,8,2025,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Cervix,Female,Incidence,2008,11.4336661,15.38632951,1.037270061,29,Chile,South America,24,45,0,0,8,2025,16838988.0,8372794.0,8466193.0,10683.2188772511
Cervix,Female,Incidence,2009,11.88697636,13.73140319,1.07766981,26,Chile,South America,24,45,0,0,8,2025,17009731.0,8457837.0,8551893.0,10098.8017167286
Cervix,Female,Incidence,2010,11.53855439,14.19409105,0.9645538555,27,Chile,South America,24,45,0,0,8,2025,17181464.0,8543399.0,8638065.0,12632.8704724192
Cervix,Female,Incidence,2011,14.45444877,18.33382224,1.439816336,35,Chile,South America,24,45,0,0,8,2025,17351816.0,8628448.0,8723368.0,14487.3927832032
Cervix,Female,Incidence,2012,15.01052418,17.22661878,1.232571,33,Chile,South America,24,45,0,0,8,2025,17519119.0,8712256.0,8806862.0,15241.9069981119
Cervix,Female,Incidence,2013,11.17529475,14.19410438,1.133128873,28,Chile,South America,24,45,0,0,8,2025,17687006.0,8796396.0,8890611.0,15683.5486369155
Cervix,Female,Incidence,2014,12.39161034,15.60879329,1.138522406,31,Chile,South America,24,45,0,0,8,2025,17864195.0,8885067.0,8979128.0,14529.6767206336
Cervix,Female,Incidence,2015,12.64543523,17.50936751,1.146197409,35,Chile,South America,24,45,0,0,8,2025,18047625.0,8976465.0,9071160.0,13433.9202987032
Cervix,Female,Incidence,2016,8.118928325,10.92928751,0.9715305464,22,Chile,South America,24,45,0,0,8,2025,18267221.0,9085689.0,9181532.0,13649.8520452803
Cervix,Female,Incidence,2017,16.67496946,22.69587527,1.621163708,46,Chile,South America,24,45,0,0,8,2025,18558868.0,9230995.0,9327872.0,14879.9086227187
Cervix,Female,Mortality,2007,5.606098788,7.361079313,0.610962401,617,Chile,South America,24,45,0,0,8,2025,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Cervix,Female,Mortality,2008,5.365879575,7.228750441,0.5807958239,612,Chile,South America,24,45,0,0,8,2025,16838988.0,8372794.0,8466193.0,10683.2188772511
Cervix,Female,Mortality,2009,5.479915776,7.553883099,0.586372634,646,Chile,South America,24,45,0,0,8,2025,17009731.0,8457837.0,8551893.0,10098.8017167286
Cervix,Female,Mortality,2010,4.781032564,6.69131339,0.5306212232,578,Chile,South America,24,45,0,0,8,2025,17181464.0,8543399.0,8638065.0,12632.8704724192
Cervix,Female,Mortality,2011,4.762843446,6.729052743,0.5399720989,587,Chile,South America,24,45,0,0,8,2025,17351816.0,8628448.0,8723368.0,14487.3927832032
Cervix,Female,Mortality,2012,4.616051558,6.631192437,0.4975830747,584,Chile,South America,24,45,0,0,8,2025,17519119.0,8712256.0,8806862.0,15241.9069981119
Cervix,Female,Mortality,2013,4.347483811,6.310027511,0.4627620791,561,Chile,South America,24,45,0,0,8,2025,17687006.0,8796396.0,8890611.0,15683.5486369155
Cervix,Female,Mortality,2014,4.044141912,6.002810072,0.4478580881,539,Chile,South America,24,45,0,0,8,2025,17864195.0,8885067.0,8979128.0,14529.6767206336
Cervix,Female,Mortality,2015,4.607123235,6.834847647,0.4838740643,620,Chile,South America,24,45,0,0,8,2025,18047625.0,8976465.0,9071160.0,13433.9202987032
Cervix,Female,Mortality,2016,4.544829585,6.796251062,0.4697773996,624,Chile,South America,24,45,0,0,8,2025,18267221.0,9085689.0,9181532.0,13649.8520452803
Cervix,Female,Mortality,2017,4.268583422,6.443055477,0.4499408917,601,Chile,South America,24,45,0,0,8,2025,18558868.0,9230995.0,9327872.0,14879.9086227187
Cervix,Female,Mortality,2018,4.194127846,6.413522781,0.4269337229,609,Chile,South America,24,45,0,0,8,2025,18893191.0,9397629.0,9495561.0,15659.4808675628
Cervix,Female,Mortality,2019,4.397282278,6.73673807,0.4622693398,650,Chile,South America,24,45,0,0,8,2025,19197744.0,9549157.0,9648586.0,14495.716721687
Cervix,Female,Mortality,2020,4.402143245,6.798539505,0.4508255568,662,Chile,South America,24,45,0,0,8,2025,19370624.0,9633238.0,9737386.0,13114.815470545
Cervix,Female,Mortality,2021,4.284489348,6.766171636,0.4405791773,662,Chile,South America,24,45,0,0,8,2025,19456334.0,9672367.0,9783967.0,16206.8325493421
Cervix,Female,Incidence,2007,5.995277873,8.9412175,0.5722754345,402,China,Eastern Asia,1624,2932,15,124,255,2025,1325813582.0,678072476.0,647741105.0,2734.72709877693
Cervix,Female,Incidence,2008,6.235632729,9.689888181,0.6035726444,438,China,Eastern Asia,1624,2932,15,124,255,2025,1333821016.0,682278798.0,651542218.0,3523.44302065213
Cervix,Female,Incidence,2009,6.4649225,9.850369146,0.5940116951,447,China,Eastern Asia,1624,2932,15,124,255,2025,1342522716.0,686821005.0,655701711.0,3898.24459158811
Cervix,Female,Incidence,2010,7.190528519,10.58560533,0.6798472689,483,China,Eastern Asia,1624,2932,15,124,255,2025,1351561514.0,691523568.0,660037946.0,4629.24551710077
Cervix,Female,Incidence,2011,6.750326928,10.41848453,0.6487190507,477,China,Eastern Asia,1624,2932,15,124,255,2025,1360250664.0,696018306.0,664232358.0,5703.76027973346
Cervix,Female,Incidence,2012,7.316467135,11.30539398,0.7162015291,519,China,Eastern Asia,1624,2932,15,124,255,2025,1369520864.0,700783226.0,668737638.0,6405.0574241349
Cervix,Female,Incidence,2013,8.189860047,12.36989867,0.8138941257,569,China,Eastern Asia,1624,2932,15,124,255,2025,1379008040.0,705638491.0,673369549.0,7147.03518622344
Cervix,Female,Incidence,2014,8.131735816,12.85177382,0.7971974236,591,China,Eastern Asia,1624,2932,15,124,255,2025,1387951972.0,710181238.0,677770734.0,7781.06597484974
Cervix,Female,Incidence,2015,7.344943443,12.25818609,0.7598848344,564,China,Eastern Asia,1624,2932,15,124,255,2025,1396134174.0,714291689.0,681842484.0,8175.33285077393
Cervix,Female,Incidence,2016,9.125596974,14.51446927,0.9303886918,668,China,Eastern Asia,1624,2932,15,124,255,2025,1404052632.0,718222772.0,685829860.0,8254.86859320357
Cervix,Female,Incidence,2017,9.056697961,14.41936825,0.9073331457,669,China,Eastern Asia,1624,2932,15,124,255,2025,1412354727.0,722262972.0,690091755.0,8979.67652709856
Cervix,Female,Incidence,2007,17.14008403,18.885532,1.876317129,392,Colombia,South America,59,96,0,0,30,2025,43235374.0,21416887.0,21818487.0,4769.926147194
Cervix,Female,Incidence,2008,16.08131255,18.15673061,1.638336962,382,Colombia,South America,59,96,0,0,30,2025,43758808.0,21670024.0,22088785.0,5541.83629665898
Cervix,Female,Incidence,2009,16.76156584,18.9747424,1.726586129,403,Colombia,South America,59,96,0,0,30,2025,44271541.0,21918269.0,22353271.0,5250.97292433518
Cervix,Female,Incidence,2010,16.44914506,19.05066219,1.741300416,409,Colombia,South America,59,96,0,0,30,2025,44777319.0,22163441.0,22613878.0,6398.2958447102
Cervix,Female,Incidence,2011,15.10146758,17.80308953,1.588887201,386,Colombia,South America,59,96,0,0,30,2025,45259614.0,22396798.0,22862816.0,7400.9940695669
Cervix,Female,Incidence,2012,11.96049672,13.96610558,1.249403773,307,Colombia,South America,59,96,0,0,30,2025,45715810.0,22616962.0,23098849.0,8108.59838244229
Cervix,Female,Incidence,2013,13.91984962,17.26734518,1.394026359,381,Colombia,South America,59,96,0,0,30,2025,46151584.0,22827016.0,23324569.0,8279.10255642981
Cervix,Female,Incidence,2014,15.42101312,19.23281252,1.535125441,429,Colombia,South America,59,96,0,0,30,2025,46565429.0,23026431.0,23538998.0,8187.20824890084
Cervix,Female,Incidence,2015,13.01604383,16.49642533,1.303444845,372,Colombia,South America,59,96,0,0,30,2025,46969940.0,23221563.0,23748377.0,6248.51490534512
Cervix,Female,Incidence,2016,12.06570344,15.34313833,1.193622778,350,Colombia,South America,59,96,0,0,30,2025,47437512.0,23448707.0,23988805.0,5959.84250367574
Cervix,Female,Incidence,2017,13.00852315,16.67940367,1.266599216,385,Colombia,South America,59,96,0,0,30,2025,48131078.0,23789069.0,24342009.0,6479.53231292429
Cervix,Female,Mortality,2007,7.817098445,7.310314414,0.8723333275,1595,Colombia,South America,59,96,0,0,30,2025,43235374.0,21416887.0,21818487.0,4769.926147194
Cervix,Female,Mortality,2008,7.695030007,7.447218293,0.8328600801,1645,Colombia,South America,59,96,0,0,30,2025,43758808.0,21670024.0,22088785.0,5541.83629665898
Cervix,Female,Mortality,2009,7.26550253,7.215946158,0.7748339388,1613,Colombia,South America,59,96,0,0,30,2025,44271541.0,21918269.0,22353271.0,5250.97292433518
Cervix,Female,Mortality,2010,7.054392444,7.203540958,0.7584440413,1629,Colombia,South America,59,96,0,0,30,2025,44777319.0,22163441.0,22613878.0,6398.2958447102
Cervix,Female,Mortality,2011,6.423340939,6.709584681,0.6847248025,1534,Colombia,South America,59,96,0,0,30,2025,45259614.0,22396798.0,22862816.0,7400.9940695669
Cervix,Female,Mortality,2012,6.191346331,6.580414604,0.6832440783,1520,Colombia,South America,59,96,0,0,30,2025,45715810.0,22616962.0,23098849.0,8108.59838244229
Cervix,Female,Mortality,2013,5.883118456,6.443848973,0.6378209799,1503,Colombia,South America,59,96,0,0,30,2025,46151584.0,22827016.0,23324569.0,8279.10255642981
Cervix,Female,Mortality,2014,6.157654009,6.933175468,0.6452802551,1632,Colombia,South America,59,96,0,0,30,2025,46565429.0,23026431.0,23538998.0,8187.20824890084
Cervix,Female,Mortality,2015,5.950967466,6.855205161,0.6308943453,1628,Colombia,South America,59,96,0,0,30,2025,46969940.0,23221563.0,23748377.0,6248.51490534512
Cervix,Female,Mortality,2016,6.127902946,7.220034512,0.631741674,1732,Colombia,South America,59,96,0,0,30,2025,47437512.0,23448707.0,23988805.0,5959.84250367574
Cervix,Female,Mortality,2017,5.871432739,7.045433267,0.6162612376,1715,Colombia,South America,59,96,0,0,30,2025,48131078.0,23789069.0,24342009.0,6479.53231292429
Cervix,Female,Mortality,2018,5.63197911,6.884359359,0.5832336986,1707,Colombia,South America,59,96,0,0,30,2025,49024465.0,24229130.0,24795336.0,6816.96818309544
Cervix,Female,Mortality,2019,5.878628382,7.205689476,0.6188300876,1819,Colombia,South America,59,96,0,0,30,2025,49907985.0,24664044.0,25243941.0,6472.54544924705
Cervix,Female,Mortality,2020,5.656242948,7.085167263,0.594459136,1815,Colombia,South America,59,96,0,0,30,2025,50629997.0,25013101.0,25616897.0,5339.68711357943
Cervix,Female,Mortality,2021,5.668972755,7.212066215,0.5856054026,1869,Colombia,South America,59,96,0,0,30,2025,51188173.0,25273270.0,25914904.0,6222.62164397614
Cervix,Female,Incidence,2007,12.42429062,12.81457586,1.229272438,277,Costa Rica,Central America,5,12,0,1,1,2025,4380248.0,2171084.0,2209164.0,6137.71199925542
Cervix,Female,Incidence,2008,14.25247572,15.3691445,1.35112871,337,Costa Rica,Central America,5,12,0,1,1,2025,4440056.0,2200182.0,2239874.0,6937.24261596055
Cervix,Female,Incidence,2009,12.43468072,13.23200796,1.230264419,294,Costa Rica,Central America,5,12,0,1,1,2025,4499791.0,2229289.0,2270502.0,6832.69829924138
Cervix,Female,Incidence,2010,12.01186101,13.29334364,1.121139172,299,Costa Rica,Central America,5,12,0,1,1,2025,4555962.0,2256689.0,2299273.0,8265.78820275582
Cervix,Female,Incidence,2011,13.95709752,15.55672646,1.313421194,354,Costa Rica,Central America,5,12,0,1,1,2025,4609833.0,2283070.0,2326764.0,9276.39107511347
Cervix,Female,Incidence,2012,10.25455944,11.25269424,1.042893825,259,Costa Rica,Central America,5,12,0,1,1,2025,4663934.0,2309765.0,2354169.0,10126.9991024177
Cervix,Female,Incidence,2013,11.85323294,13.42011963,1.127332555,313,Costa Rica,Central America,5,12,0,1,1,2025,4716147.0,2335593.0,2380553.0,10803.2401962173
Cervix,Female,Incidence,2014,11.66279673,13.37391781,1.104647715,316,Costa Rica,Central America,5,12,0,1,1,2025,4767119.0,2360755.0,2406364.0,10911.497878334
Cervix,Female,Incidence,2015,11.5785035,13.33109895,1.112217522,319,Costa Rica,Central America,5,12,0,1,1,2025,4818038.0,2385764.0,2432275.0,11714.7105980732
Cervix,Female,Incidence,2016,11.70650668,13.4981567,1.172146947,327,Costa Rica,Central America,5,12,0,1,1,2025,4866998.0,2409720.0,2457277.0,12091.0301606154
Cervix,Female,Mortality,2007,3.953195402,4.300270215,0.4230412548,95,Costa Rica,Central America,5,12,0,1,1,2025,4380248.0,2171084.0,2209164.0,6137.71199925542
Cervix,Female,Mortality,2008,4.460342239,5.000282382,0.4450783878,112,Costa Rica,Central America,5,12,0,1,1,2025,4440056.0,2200182.0,2239874.0,6937.24261596055
Cervix,Female,Mortality,2009,4.425509694,4.844743585,0.4752293982,110,Costa Rica,Central America,5,12,0,1,1,2025,4499791.0,2229289.0,2270502.0,6832.69829924138
Cervix,Female,Mortality,2010,4.976953496,5.784435823,0.5031904674,133,Costa Rica,Central America,5,12,0,1,1,2025,4555962.0,2256689.0,2299273.0,8265.78820275582
Cervix,Female,Mortality,2011,3.793603116,4.555684323,0.380057032,106,Costa Rica,Central America,5,12,0,1,1,2025,4609833.0,2283070.0,2326764.0,9276.39107511347
Cervix,Female,Mortality,2012,4.716273594,5.734507591,0.4718993935,135,Costa Rica,Central America,5,12,0,1,1,2025,4663934.0,2309765.0,2354169.0,10126.9991024177
Cervix,Female,Mortality,2013,4.433413309,5.502921905,0.4451856215,131,Costa Rica,Central America,5,12,0,1,1,2025,4716147.0,2335593.0,2380553.0,10803.2401962173
Cervix,Female,Mortality,2014,4.134131694,5.194559094,0.420192229,125,Costa Rica,Central America,5,12,0,1,1,2025,4767119.0,2360755.0,2406364.0,10911.497878334
Cervix,Female,Mortality,2015,4.16523657,5.139221511,0.4238126781,125,Costa Rica,Central America,5,12,0,1,1,2025,4818038.0,2385764.0,2432275.0,11714.7105980732
Cervix,Female,Mortality,2016,4.509803415,5.819449741,0.4415543719,143,Costa Rica,Central America,5,12,0,1,1,2025,4866998.0,2409720.0,2457277.0,12091.0301606154
Cervix,Female,Mortality,2017,4.417768219,5.683569104,0.424201889,141,Costa Rica,Central America,5,12,0,1,1,2025,4913177.0,2432341.0,2480836.0,12317.0902771304
Cervix,Female,Mortality,2018,3.511222439,4.553181156,0.3775017244,114,Costa Rica,Central America,5,12,0,1,1,2025,4957818.0,2454074.0,2503744.0,12590.2493781614
Cervix,Female,Mortality,2019,4.080503031,5.504394606,0.3965915616,139,Costa Rica,Central America,5,12,0,1,1,2025,4999553.0,2474298.0,2525255.0,12884.6859951989
Cervix,Female,Mortality,2020,4.279146333,5.543524927,0.4615298787,141,Costa Rica,Central America,5,12,0,1,1,2025,5034320.0,2490812.0,2543508.0,12394.0493969492
Cervix,Female,Mortality,2021,3.885196239,5.200110414,0.4043204355,133,Costa Rica,Central America,5,12,0,1,1,2025,5059988.0,2502349.0,2557638.0,12838.1185358931
Cervix,Female,Mortality,2022,4.225911744,5.681541799,0.433069749,146,Costa Rica,Central America,5,12,0,1,1,2025,5081765.0,2512039.0,2569725.0,13625.9008491328
Cervix,Female,Incidence,2007,11.84250588,17.70499543,1.201321246,405,Croatia,Southern Europe,8,30,0,0,4,2025,4315954.0,2075940.9999999998,2240013.0,13755.8321073292
Cervix,Female,Incidence,2008,10.60290347,16.22937044,1.074246286,371,Croatia,Southern Europe,8,30,0,0,4,2025,4314631.0,2076016.0,2238615.0,15888.0606949392
Cervix,Female,Incidence,2009,11.65155524,17.35059104,1.131603094,396,Croatia,Southern Europe,8,30,0,0,4,2025,4310530.0,2074717.9999999998,2235812.0,14474.6519774194
Cervix,Female,Incidence,2010,10.32022706,14.98594793,0.9920277563,341,Croatia,Southern Europe,8,30,0,0,4,2025,4301145.0,2070681.9999999998,2230463.0,13729.7654965022
Cervix,Female,Incidence,2011,10.49967163,15.52130841,1.049498428,344,Croatia,Southern Europe,8,30,0,0,4,2025,4280824.0,2060489.0,2220335.0,14691.558296292
Cervix,Female,Incidence,2012,9.815701912,14.80403666,0.990542028,327,Croatia,Southern Europe,8,30,0,0,4,2025,4259236.0,2049908.0,2209329.0,13507.7805260991
Cervix,Female,Incidence,2013,10.50963146,16.45704711,1.045183067,363,Croatia,Southern Europe,8,30,0,0,4,2025,4242398.0,2042281.0,2200117.0,14134.9474982889
Cervix,Female,Incidence,2014,10.03522985,15.15605962,1.039117632,333,Croatia,Southern Europe,8,30,0,0,4,2025,4219479.0,2031680.0,2187798.0,14186.7295493276
Cervix,Female,Incidence,2015,9.4365306,14.08854651,0.9556511491,308,Croatia,Southern Europe,8,30,0,0,4,2025,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Cervix,Female,Incidence,2016,10.12146792,14.99114139,0.9822837434,325,Croatia,Southern Europe,8,30,0,0,4,2025,4136444.0000000005,1992125.0,2144318.0,12820.1653893008
Cervix,Female,Incidence,2017,9.863325383,14.42493821,1.004437689,310,Croatia,Southern Europe,8,30,0,0,4,2025,4079200.0,1964676.0,2114524.0,13901.7878144679
Cervix,Female,Mortality,2007,2.861500924,5.089256178,0.3114078401,114,Croatia,Southern Europe,8,30,0,0,4,2025,4315954.0,2075940.9999999998,2240013.0,13755.8321073292
Cervix,Female,Mortality,2008,3.095357939,5.896504289,0.3558091222,132,Croatia,Southern Europe,8,30,0,0,4,2025,4314631.0,2076016.0,2238615.0,15888.0606949392
Cervix,Female,Mortality,2009,2.585421425,5.098818684,0.2750083415,114,Croatia,Southern Europe,8,30,0,0,4,2025,4310530.0,2074717.9999999998,2235812.0,14474.6519774194
Cervix,Female,Mortality,2010,2.967979963,5.918053785,0.3136827825,132,Croatia,Southern Europe,8,30,0,0,4,2025,4301145.0,2070681.9999999998,2230463.0,13729.7654965022
Cervix,Female,Mortality,2011,2.494155728,4.999245609,0.2562592867,111,Croatia,Southern Europe,8,30,0,0,4,2025,4280824.0,2060489.0,2220335.0,14691.558296292
Cervix,Female,Mortality,2012,2.499416161,4.797837895,0.2699698182,106,Croatia,Southern Europe,8,30,0,0,4,2025,4259236.0,2049908.0,2209329.0,13507.7805260991
Cervix,Female,Mortality,2013,2.848674202,5.772420285,0.3062840377,127,Croatia,Southern Europe,8,30,0,0,4,2025,4242398.0,2042281.0,2200117.0,14134.9474982889
Cervix,Female,Mortality,2014,3.164055946,5.942046308,0.3437509776,130,Croatia,Southern Europe,8,30,0,0,4,2025,4219479.0,2031680.0,2187798.0,14186.7295493276
Cervix,Female,Mortality,2015,2.448095692,5.117629403,0.2736411772,111,Croatia,Southern Europe,8,30,0,0,4,2025,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Cervix,Female,Mortality,2016,2.6294724,5.363009273,0.3035512117,115,Croatia,Southern Europe,8,30,0,0,4,2025,4136444.0000000005,1992125.0,2144318.0,12820.1653893008
Cervix,Female,Mortality,2017,2.469305398,5.154823224,0.2823491423,109,Croatia,Southern Europe,8,30,0,0,4,2025,4079200.0,1964676.0,2114524.0,13901.7878144679
Cervix,Female,Mortality,2018,3.218379426,5.991318819,0.3556505349,125,Croatia,Southern Europe,8,30,0,0,4,2025,4024868.0,1938516.0,2086351.9999999998,15460.3669595491
Cervix,Female,Mortality,2019,2.624255601,5.614035088,0.2732982037,116,Croatia,Southern Europe,8,30,0,0,4,2025,3986334.0,1920084.0,2066250.0,15563.5987295029
Cervix,Female,Mortality,2020,3.075033926,6.149075552,0.3338050597,126,Croatia,Southern Europe,8,30,0,0,4,2025,3953958.0,1904870.0,2049088.0000000002,14807.5608543265
Cervix,Female,Mortality,2021,2.967958956,5.999419728,0.3364393165,122,Croatia,Southern Europe,8,30,0,0,4,2025,3924610.0,1891080.0,2033530.0,17788.7865816658
Cervix,Female,Mortality,2007,5.897541365,8.357439747,0.6287051549,473,Cuba,Caribbean,9,20,0,7,6,2024,11287272.0,5627645.0,5659628.0,4807.43888960684
Cervix,Female,Mortality,2008,5.599563486,8.328624955,0.5925756932,472,Cuba,Caribbean,9,20,0,7,6,2024,11291762.0,5624560.0,5667202.0,4986.12436479175
Cervix,Female,Mortality,2009,5.510799228,8.230604985,0.6013337306,467,Cuba,Caribbean,9,20,0,7,6,2024,11294719.0,5620775.0,5673945.0,5089.23519757167
Cervix,Female,Mortality,2010,5.06278602,7.728197022,0.5590162126,439,Cuba,Caribbean,9,20,0,7,6,2024,11297409.0,5616912.0,5680497.0,5272.26755824835
Cervix,Female,Mortality,2011,5.425022049,8.192991002,0.596117828,466,Cuba,Caribbean,9,20,0,7,6,2024,11301571.0,5613783.0,5687788.0,6104.46105236166
Cervix,Female,Mortality,2012,5.053825899,7.976578376,0.5394181922,454,Cuba,Caribbean,9,20,0,7,6,2024,11303175.0,5611512.0,5691663.0,6470.83673392653
Cervix,Female,Mortality,2013,4.978932197,7.94354669,0.5605015747,452,Cuba,Caribbean,9,20,0,7,6,2024,11298167.0,5608014.0,5690154.0,6828.36428245396
Cervix,Female,Mortality,2014,5.133102237,8.530926146,0.5689028565,485,Cuba,Caribbean,9,20,0,7,6,2024,11285775.0,5600578.0,5685198.0,7146.70459051328
