Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
6,Rectum and anus,124,Canada,1,0,1978,14.96002406,16.68523598,1.791884399,1383
6,Rectum and anus,124,Canada,1,0,1979,15.2696529,17.23394881,1.817003254,1436
6,Rectum and anus,124,Canada,1,0,1980,15.30989245,17.48711154,1.806372046,1478
6,Rectum and anus,124,Canada,1,0,1981,14.97996874,17.31767026,1.743201554,1484
6,Rectum and anus,124,Canada,1,0,1982,14.61810689,17.08845318,1.7183763,1480
6,Rectum and anus,124,Canada,1,0,1983,14.6259374,17.24413561,1.751220973,1522
6,Rectum and anus,124,Canada,1,0,1984,15.11698673,18.01906865,1.815836329,1610
6,Rectum and anus,124,Canada,1,0,1985,15.78502984,18.81082587,1.901834708,1699
6,Rectum and anus,124,Canada,1,0,1986,14.95358096,18.1679222,1.829328868,1659
6,Rectum and anus,124,Canada,1,0,1987,15.58450505,19.03786474,1.912583117,1764
6,Rectum and anus,124,Canada,1,0,1988,15.05765427,18.5446317,1.859393693,1752
6,Rectum and anus,124,Canada,1,0,1989,15.56611514,19.14941534,1.925896504,1846
6,Rectum and anus,124,Canada,1,0,1990,14.6502973,18.38812529,1.803937994,1803
6,Rectum and anus,124,Canada,1,0,1991,15.12971171,19.29303859,1.84625263,1915
6,Rectum and anus,124,Canada,1,0,1992,15.62346188,20.1291383,1.88855123,2027
6,Rectum and anus,124,Canada,1,0,1993,15.80065123,20.42096029,1.908295459,2081
6,Rectum and anus,124,Canada,1,0,1994,14.96312251,19.68512519,1.819560049,2032
6,Rectum and anus,124,Canada,1,0,1995,14.70057361,19.41126494,1.80129645,2030
6,Rectum and anus,124,Canada,1,0,1996,14.55924091,19.41842524,1.77903976,2057
6,Rectum and anus,124,Canada,1,0,1997,15.12205465,20.41036488,1.887135654,2189
6,Rectum and anus,124,Canada,1,0,1998,15.8259813,21.66668263,1.948716095,2353
6,Rectum and anus,124,Canada,1,0,1999,15.92956487,22.13825436,1.955158212,2427
6,Rectum and anus,124,Canada,1,0,2000,16.84332981,23.62412057,2.108331176,2618
6,Rectum and anus,124,Canada,1,0,2001,16.78996094,24.05037525,2.025205192,2701
6,Rectum and anus,124,Canada,1,0,2002,16.46847561,23.6032934,2.063909904,2679
6,Rectum and anus,124,Canada,1,0,2003,15.6809324,22.91852803,1.950667342,2628
6,Rectum and anus,124,Canada,1,0,2004,16.678666,24.78758156,2.049588122,2872
6,Rectum and anus,124,Canada,1,0,2005,16.38837999,24.81271818,2.012499188,2907
6,Rectum and anus,124,Canada,1,0,2006,15.96659396,24.71371106,1.930740063,2930
6,Rectum and anus,124,Canada,1,0,2007,16.09089201,25.19153564,1.955145973,3024
6,Rectum and anus,124,Canada,1,0,2008,16.78015918,26.77888073,2.074475975,3248
6,Rectum and anus,124,Canada,1,0,2009,16.22224611,26.11647098,2.016092701,3203
6,Rectum and anus,124,Canada,1,0,2010,15.60582346,25.58745815,1.895436191,3176
6,Rectum and anus,124,Canada,1,0,2011,15.86694417,26.4558156,1.886212866,3317
6,Rectum and anus,124,Canada,1,0,2012,15.52935938,26.31956344,1.885853283,3342
6,Rectum and anus,124,Canada,1,0,2013,16.0181545,27.59539509,1.902305817,3551
6,Rectum and anus,124,Canada,1,0,2014,15.86208679,27.90698888,1.911087929,3638
6,Rectum and anus,124,Canada,1,0,2015,15.34151136,27.34590363,1.83865564,3596
